imdb_id,original_title,primary_genre,budget,revenue,release_date,averageRating,numVotes
tt1502712,Fantastic Four,Action,120000000.0,167977596.0,2015-08-05,4.3,192360
tt1431045,Deadpool,Action,58000000.0,783112979.0,2016-02-09,8.0,1250677
tt3896198,Guardians of the Galaxy Vol. 2,Action,200000000.0,863416141.0,2017-04-19,7.6,826865
tt3498820,Captain America: Civil War,Adventure,250000000.0,1153304495.0,2016-04-27,7.8,924752
tt1211837,Doctor Strange,Action,165000000.0,677718395.0,2016-10-25,7.5,877294
tt3385516,X-Men: Apocalypse,Science Fiction,178000000.0,543934787.0,2016-05-18,6.8,491420
tt2113659,Elsa & Fred,Comedy,10000000.0,,2014-03-07,6.5,3960
tt2326574,The Identical,Music,12000000.0,,2014-09-05,5.3,3126
tt0108041,Sankofa,Drama,1000000.0,2691899.0,1993-05-28,7.0,898
tt0067672,È tornato Sabata... hai chiuso un'altra volta!,Western,245000.0,,1971-09-03,5.6,2488
tt0100361,The Phantom of the Opera,Drama,10000000.0,,1990-03-18,7.4,1955
tt2511670,La jalousie,Drama,4000000.0,,2013-10-03,6.3,2094
tt1745958,Rites of Passage,Thriller,2500000.0,,2012-04-24,4.1,1820
tt1931466,Knife Fight,Drama,7000000.0,,2013-01-25,5.3,1619
tt2369041,Legendary: Tomb of the Dragon,Action,12000000.0,,2013-05-16,3.8,2602
tt1206086,Rain Fall,Thriller,7000000.0,,2009-04-24,4.6,1483
tt2076176,Cloclo,Drama,27563396.0,29193330.0,2012-03-14,6.9,3368
tt0486652,Sisters,Mystery,60000.0,,2006-11-10,3.9,1752
tt0383862,Roma,Drama,2763806.0,,2004-04-15,7.4,1398
tt0451038,The Derby Stallion,Drama,750000.0,4000000.0,2005-07-04,5.5,1283
tt1365471,Julefrokosten,Comedy,3000000.0,,2009-11-13,3.8,1666
tt2379386,In the Name of the King III,Action,3500000.0,,2013-12-27,3.0,2598
tt0024130,Hold Your Man,Drama,260000.0,,1933-07-07,6.9,2037
tt1861343,Hayride,Thriller,60000.0,,2012-10-13,3.4,881
tt0081457,Scared To Death,Drama,74000.0,,1981-03-01,4.3,1383
tt0384712,Kozak,Drama,2000000.0,,2006-11-07,4.9,604
tt0068414,The Corpse Grinders,Horror,47000.0,,1971-05-19,4.0,1777
tt0023838,The Bowery,Comedy,421496.0,,1933-10-07,6.8,702
tt0492460,The Happy Elf,Animation,53000000.0,,2005-12-02,5.1,537
tt3442006,Cake,Drama,7000000.0,2360281.0,2014-09-07,6.4,40127
tt1209331,The Grind,Action,1200000.0,,2009-09-22,3.7,384
tt1020996,Switch,,2400000.0,,2007-10-26,5.3,1064
tt1891905,SeaFood,Animation,2219684.0,,2011-10-07,4.3,1264
tt2243621,Снежная королева,Animation,7000000.0,12400000.0,2012-10-11,5.4,3134
tt0064406,Hard Contract,Crime,4000000.0,1750000.0,1969-04-30,5.7,656
tt1264111,Skeleton Key 2: 667 Neighbor of the Beast,,5000.0,,2008-09-02,1.3,398
tt0249567,Hansel and Gretel,Fantasy,116000.0,,1982-01-01,6.1,1055
tt1234542,Le dernier vol,Adventure,24000000.0,,2009-11-05,5.4,1319
tt3569326,Hollidaysburg,Comedy,600000.0,,2014-09-19,5.8,1111
tt1493246,The Front,TV Movie,5000000.0,,2010-04-17,4.9,670
tt1017442,House of Usher,Horror,1000000.0,,2008-05-08,3.1,644
tt0053931,The Hypnotic Eye,Horror,365000.0,,1960-02-27,5.8,1139
tt1156067,The Lightkeepers,Comedy,4500000.0,,2009-12-18,5.7,1636
tt2179226,Absolute Deception,Action,5000000.0,,2013-06-10,4.4,2291
tt2039393,The Gambler,Thriller,25000000.0,39171130.0,2014-12-25,6.0,77613
tt3878542,Justice League: Throne of Atlantis,Science Fiction,3500000.0,,2015-01-27,6.6,27117
tt1206541,The Dolphin Story of a Dreamer,Animation,3000000.0,,2009-10-08,3.5,755
tt0183808,Spanish Judges,Crime,3500000.0,,2000-10-16,4.9,640
tt0048764,Underwater!,Adventure,3500000.0,,1955-02-09,5.3,1278
tt1655424,Paam Hayiti,Drama,2150000.0,,2010-06-23,7.3,924
tt1153106,The Hessen Affair,History,20000000.0,,2009-01-14,5.3,736
tt0860870,Touching Home,Drama,2000000.0,,2008-04-29,5.8,814
tt0076788,Sweeney!,Action,209595.0,,1977-01-14,6.7,1805
tt1551641,Winnie Mandela,Drama,15000000.0,,2011-09-16,6.1,1040
tt2149137,Snow White: A Deadly Summer,Horror,1000000.0,,2012-03-16,2.3,859
tt0886515,Medium Raw,Fantasy,1000000.0,,2010-08-06,4.3,807
tt0457475,Silent Partner,Action,3600000.0,,2005-05-26,4.5,783
tt1046193,Three Can Play That Game,Comedy,1000000.0,,2007-01-01,4.6,946
tt0796206,The Black Pimpernel,Drama,5000000.0,,2007-09-14,6.2,913
tt0055279,Parrish,Drama,1500000.0,4200000.0,1961-05-04,6.5,1340
tt1342115,The Inheritance,Drama,500000.0,,2011-04-11,2.9,870
tt1190074,The Legend of Bloody Mary,Horror,1000000.0,,2008-12-09,2.7,805
tt0495042,Lost Signal,Horror,2000000.0,,2007-11-02,3.8,823
tt1245734,Slap Shot 3: The Junior League,Action,4500000.0,,2008-12-17,4.1,1142
tt2740538,He Who Dares,Action,1000000.0,,2014-01-31,3.0,1267
tt1826753,Menú degustación,Comedy,3780000.0,,2013-06-14,5.6,565
tt2414046,Los insólitos peces gato,Comedy,1300000.0,,2013-08-10,7.0,2278
tt3045616,Mortdecai,Comedy,60000000.0,30418560.0,2015-01-21,5.5,79901
tt2322441,Fifty Shades of Grey,Drama,40000000.0,571006128.0,2015-02-11,4.2,355721
tt0078503,Within the Woods,Horror,1600.0,,1978-11-23,6.3,2874
tt0021720,The Cat's Out,Animation,11087.0,,1931-07-28,6.4,375
tt0033397,The Black Cat,Comedy,176000.0,,1941-05-02,6.1,2419
tt3579082,Latitudes,Drama,670.0,,2014-02-28,6.2,251
tt0127276,The Shadow Men,Horror,2000000.0,,1997-09-24,4.6,1320
tt1403241,Wolves,Horror,18000000.0,,2014-08-28,5.3,11101
tt2047890,The Woodcarver,Drama,3000000.0,,2012-03-05,6.8,528
tt2065877,Apostle Peter and the Last Supper,History,750000.0,,2012-02-20,6.8,1316
tt2923316,American Heist,Action,10000000.0,,2014-09-11,5.0,18134
tt1673392,Hyvä poika,Thriller,560000.0,,2011-03-25,5.9,413
tt2717528,Miraculum,Drama,4600000.0,,2014-02-28,5.9,642
tt0374463,The Pacific,Action,120000000.0,,2010-03-15,8.3,143344
tt1797348,7 días en La Habana,Drama,3800000.0,,2012-04-05,6.0,4446
tt1666801,The DUFF,Romance,8500000.0,43528634.0,2015-02-20,6.4,106912
tt3625970,Dark Dungeons,Drama,1000.0,,2014-08-15,4.6,472
tt1159200,Anotherworld,Drama,40000.0,,2008-01-08,6.5,114
tt3074732,Hross í oss,Drama,10.0,11.0,2013-08-30,6.8,3634
tt0465997,The Fox and the Hound 2,Adventure,24000000.0,,2006-11-09,5.1,6881
tt0831881,Land,Documentary,415000.0,,2010-05-02,7.3,48
tt0106384,Glocken aus der Tiefe,Documentary,517000.0,,1993-01-01,7.3,1226
tt2286630,Line of Sight,Documentary,100000.0,,2012-07-01,7.3,385
tt2516280,Sapņu komanda 1935,Comedy,2620000.0,,2012-11-16,7.8,1837
tt0471359,Rīgas sargi,Action,3550000.0,,2007-01-01,6.6,2119
tt1270296,The Killing Jar,Drama,400000.0,,2010-02-14,5.8,3270
tt2436386,Project Almanac,Science Fiction,12000000.0,32248241.0,2015-01-29,6.4,88016
tt2381111,Brooklyn,Drama,11000000.0,62076141.0,2015-10-20,7.5,158378
tt1178665,A Walk in the Woods,Adventure,8000000.0,35991087.0,2015-09-02,6.4,32245
tt2891174,99 Homes,Drama,8000000.0,1411927.0,2014-10-09,7.1,41407
tt2494384,Aloft,Drama,8000000.0,53086.0,2014-02-12,5.3,4331
tt3859304,The Bronze,Drama,3500000.0,615816.0,2016-01-22,6.1,14458
tt3172532,The Diary of a Teenage Girl,Drama,2000000.0,1477002.0,2015-08-07,6.8,35466
tt3850214,Dope,Crime,700000.0,17986781.0,2015-06-19,7.2,91797
tt2071582,Skumringslandet,Mystery,1131974.0,,2014-10-10,5.3,483
tt1615075,Suing The Devil,Comedy,97.0,,2011-08-26,4.1,4458
tt2667960,Miss Julie,Drama,5500000.0,5000000.0,2014-09-07,5.5,6568
tt0406754,Evilenko,Drama,9700000.0,,2004-04-16,6.1,3971
tt3997248,Obce Ciało,Drama,1500000.0,,2014-10-17,4.5,361
tt1850397,The Loft,Thriller,14000000.0,10076790.0,2014-10-14,6.3,63683
tt3480796,Vice,Thriller,10000000.0,,2015-01-16,4.2,17513
tt2366608,Lost River,Fantasy,2000000.0,45431.0,2015-04-08,5.7,20029
tt2165765,Fear Clinic,Horror,1.0,,2014-10-31,4.2,4762
tt0084887,Warlords of the 21st Century,Science Fiction,1000000.0,3000000.0,1982-01-01,5.0,1783
tt4142022,Italiano medio,Comedy,1816720.0,4541800.0,2015-01-29,6.1,2927
tt3105350,Вычислитель,Thriller,2200000.0,,2014-12-18,4.4,1538
tt0959306,Reach Me,Drama,5000000.0,,2014-03-14,4.9,3544
tt1934205,Ce que le jour doit à la nuit,Drama,17.0,,2012-09-12,7.8,4584
tt0310024,Project Viper,Horror,500000.0,,2002-05-15,3.6,687
tt1405412,Hardwired,Action,5000000.0,,2009-11-03,4.7,4650
tt2395133,Adjust Your Tracking: The Untold Story of the VHS Collector,Documentary,5000.0,,2013-04-05,7.0,956
tt0089501,Loose Screws,Comedy,945000.0,,1985-07-19,4.4,1680
tt0045827,The Glory Brigade,War,850000.0,,1953-05-20,6.0,403
tt0051579,En cas de malheur,Romance,750000.0,,1958-09-17,6.6,1870
tt3460252,The Hateful Eight,Crime,44000000.0,155760117.0,2015-12-25,7.8,720887
tt2231253,Wild Card,Thriller,30000000.0,,2015-01-14,5.6,64517
tt0392883,Valley of Flowers,Adventure,6000000.0,,2006-07-15,6.9,1983
tt3622592,Paper Towns,Drama,12000000.0,85512300.0,2015-06-18,6.2,111604
tt0884732,The Wedding Ringer,Comedy,23000000.0,79799880.0,2015-01-16,6.6,84822
tt0198279,Absence of the Good,Thriller,17.0,,1999-10-15,5.3,835
tt3145220,Hits,Drama,1000000.0,,2014-01-21,5.8,2079
tt3220192,Jönssonligan - Den perfekta stöten,Crime,3500000.0,,2015-01-16,5.4,2788
tt3181822,The Boy Next Door,Thriller,4000000.0,52425855.0,2015-01-23,4.7,48222
tt1710565,마음이,Adventure,2.0,,2006-10-25,7.5,651
tt1037228,Wolke 9,Drama,98.0,,2008-05-17,6.6,1644
tt2192900,Ainoat Oikeat,Comedy,1490000.0,,2013-12-27,5.5,476
tt2802136,Home Sweet Hell,Drama,3000000.0,,2015-03-13,5.5,17764
tt2650978,Das finstere Tal,Western,6350000.0,,2014-02-14,7.1,15238
tt2554274,Crimson Peak,Mystery,55000000.0,74679822.0,2015-10-13,6.5,169236
tt0367495,அன்பே சிவம்,Adventure,1700000.0,,2003-01-14,8.6,28222
tt0903849,Heckler,Documentary,250000.0,,2007-01-01,6.1,2931
tt1927124,Hollywood between Paranoia and Sci-Fi. The Power of Myth,Documentary,118399.0,,2011-05-06,6.5,52
tt0119310,"Honey, We Shrunk Ourselves",Adventure,7000000.0,,1997-03-18,5.0,18658
tt2637294,Hot Tub Time Machine 2,Comedy,14000000.0,12314651.0,2015-02-20,5.0,45044
tt0447619,Le Concile de pierre,Adventure,22000000.0,,2006-11-15,4.8,2493
tt1043852,Lascars,Animation,12500000.0,,2009-06-17,6.9,1826
tt2395247,How to Fall in Love,Comedy,4000000.0,,2012-07-21,6.4,4003
tt3596492,Mot Naturen,Comedy,950000.0,,2014-09-19,6.9,2401
tt2933474,Superfast!,Action,20000000.0,,2015-03-05,4.2,11938
tt0087284,Fort Saganne,War,6000000.0,,1984-05-11,6.3,1217
tt0160339,A Gun For Jennifer,Drama,500000.0,,1997-07-01,5.8,682
tt0261014,Sexual Predator,Drama,1000000.0,,2001-12-04,4.3,1162
tt2081194,Hansel and Gretel Get Baked,Horror,4500000.0,,2013-02-19,4.4,4105
tt2381941,Focus,Romance,50100000.0,153962963.0,2015-02-25,6.6,294562
tt2279373,The SpongeBob Movie: Sponge Out of Water,Animation,74000000.0,311594032.0,2015-02-05,6.0,67519
tt1841642,Demonic,Thriller,3000000.0,3387000.0,2015-02-12,5.3,17840
tt1863280,In God We Teach,,500000.0,,2011-11-01,6.7,34
tt0431764,Foon,Comedy,1645885.0,,2005-11-30,3.6,257
tt2555736,The Second Best Exotic Marigold Hotel,Drama,10000000.0,85978266.0,2015-02-26,6.5,37694
tt1951218,Piggy,Thriller,900000.0,,2012-05-03,5.5,1904
tt2088974,Vuonna 85,Comedy,1600000.0,,2013-01-24,4.9,956
tt2401097,Tracers,Action,11000000.0,593683.0,2015-01-15,5.6,20773
tt2909116,狼图腾,Adventure,38000000.0,123205624.0,2015-02-19,6.6,6514
tt2918436,The Lazarus Effect,Thriller,3300000.0,64110728.0,2015-01-29,5.2,48658
tt2358925,Unfinished Business,Comedy,35000000.0,14431253.0,2015-03-05,5.4,37578
tt3745620,Bogowie,Drama,2000000.0,,2014-10-10,7.6,8306
tt2935564,La French,Action,26000000.0,,2014-12-03,7.1,13394
tt1826660,ДухLess,Comedy,2800000.0,13218980.0,2012-10-04,6.3,4358
tt0756618,Arc,Drama,650000.0,,2006-10-20,5.7,504
tt2359810,रान्झाना,Drama,6400000.0,18000000.0,2013-06-21,7.6,38010
tt4397346,Bikes vs Cars,Documentary,90.0,,2015-03-15,7.0,786
tt0000499,Voyage à travers l'impossible,Adventure,7500.0,,1904-10-01,7.4,4425
tt1850418,To Write Love on Her Arms,Drama,3400000.0,,2015-03-13,6.5,3276
tt2199571,Run All Night,Action,50000000.0,71561644.0,2015-03-11,6.6,119829
tt3331846,STAND BY ME ドラえもん,Fantasy,35000000.0,83061158.0,2014-08-08,7.4,11021
tt2149360,Found,Thriller,8000.0,,2012-03-30,5.8,6304
tt3110770,Road Hard,Comedy,1500000.0,,2015-03-06,6.1,2008
tt1661199,Cinderella,Romance,95000000.0,543514353.0,2015-03-12,6.9,204789
tt4139412,Enquiring Minds: The Untold Story of the Man Behind the National Enquirer,Documentary,750000.0,,2014-10-16,6.9,124
tt0367854,The Hollow,Horror,900000.0,,2004-08-25,4.5,2397
tt1400515,Don't Let Him In,Thriller,1150000.0,,2011-06-12,3.5,1944
tt3570168,Dyke Hard,Comedy,30000.0,,2015-02-08,4.6,445
tt0074593,Grizzly,Horror,750000.0,,1976-05-21,5.2,6753
tt1156528,Circus Fantasticus,War,2000000.0,,2011-02-08,6.8,330
tt0355029,Wolfsburg,Drama,3510000.0,,2003-02-13,7.2,1425
tt0068367,Chi l'ha vista morire?,Horror,1000000.0,,1972-05-12,6.4,3395
tt1764285,8 Minutes Idle,Comedy,400000.0,,2012-03-29,5.3,710
tt1587807,Mega Piranha,Action,3000000.0,,2010-04-10,2.4,6111
tt1029360,Poltergeist,Horror,35000000.0,95437994.0,2015-05-20,4.9,64481
tt3332064,Pan,Adventure,150000000.0,128388320.0,2015-09-24,5.7,69457
tt1791682,While We're Young,Comedy,10000000.0,7587485.0,2015-04-03,6.3,55878
tt0900387,Suite Française,Drama,15000000.0,9104716.0,2014-11-05,7.0,30521
tt2908446,Insurgent,Adventure,110000000.0,295238201.0,2015-03-18,6.2,271000
tt2088003,Big Game,Action,8500000.0,7500000.0,2014-09-05,5.4,37128
tt0120471,La vérité si je mens !,Comedy,4000000.0,29456000.0,1997-04-01,6.4,5322
tt2224026,Home,Fantasy,135000000.0,368871007.0,2015-03-18,6.5,120988
tt1327601,Something Wicked,Mystery,3000000.0,,2014-04-04,4.6,1691
tt2649554,Midnight Special,Adventure,18000000.0,6212282.0,2016-02-18,6.6,86567
tt2515034,The Gunman,Action,40000000.0,13644292.0,2015-02-16,5.8,45246
tt2515030,Escobar: Paradise Lost,Thriller,17000000.0,3758328.0,2014-10-11,6.5,24216
tt0068564,Face-Off,Drama,600.0,,1971-11-12,5.5,274
tt2820852,Furious 7,Action,190000000.0,1506249360.0,2015-04-01,7.1,438978
tt3713166,Unfriended,Horror,1000000.0,62882090.0,2015-04-17,5.6,87139
tt0086987,Bolero,Drama,7000000.0,8914881.0,1984-08-31,3.0,6440
tt0084182,Julie Darling,Drama,2000000.0,,1983-03-01,6.0,1038
tt0387057,Beat the Drum,Drama,2000000.0,,2003-10-10,7.1,733
tt1014763,Child 44,Crime,50000000.0,3324330.0,2015-03-15,6.4,79670
tt2182001,Легенда №17,Drama,7720000.0,,2013-04-17,7.4,6643
tt2561572,Get Hard,Comedy,40000000.0,111811453.0,2015-03-26,6.0,155070
tt1430116,Hellgate,Horror,5000000.0,,2011-11-05,4.5,873
tt0825279,20 Years After,Drama,1000000.0,,2008-01-01,3.2,1632
tt0465940,Cinderella III: A Twist in Time,Animation,8000000.0,,2007-02-06,6.0,14727
tt0428646,"Hui Buh, das Schlossgespenst",Animation,10000000.0,,2006-07-20,4.9,3549
tt2204315,Saving Santa,Animation,7500000.0,,2013-11-05,5.3,2910
tt0378417,Die Nacht der lebenden Loser,Horror,4410000.0,,2004-11-03,5.6,3057
tt3305316,En chance til,Thriller,4700000.0,,2014-09-09,6.8,7421
tt2536436,App,Thriller,2000000.0,,2013-04-03,5.4,2880
tt1595366,О чём говорят мужчины,Comedy,1950000.0,12005838.0,2010-03-04,7.5,7325
tt2952602,一個人的武林,Crime,25000000.0,129115.0,2014-10-31,6.4,12830
tt0079652,The Odd Angry Shot,War,600000.0,,1979-03-01,6.6,1451
tt0092863,Deep Space,Horror,1500000.0,,1988-05-01,4.5,1287
tt1053918,Shadowheart,Action,10000000.0,,2009-08-04,4.6,698
tt1093906,The Rig,Action,3000000.0,,2010-10-05,3.3,2318
tt0120417,The Unknown Cyclist,Drama,2000000.0,,1998-10-10,5.7,242
tt2016335,Walter,Drama,700000.0,,2015-03-13,5.4,2157
tt2027136,Kristy,Thriller,6900000.0,,2014-08-07,5.9,10660
tt1568343,The Humbling,Drama,2000000.0,,2014-03-26,5.5,7565
tt0088025,Running Hot,Crime,500000.0,,1984-02-01,5.7,257
tt1969062,Infinitely Polar Bear,Comedy,6700000.0,1430655.0,2014-01-18,6.9,17731
tt2404425,Woman in Gold,Drama,11000000.0,61619773.0,2015-04-10,7.3,65959
tt0181012,Sole Survivor,Horror,350000.0,,1983-12-01,6.0,3012
tt0110289,Курочка Ряба,,2700000.0,4635143.0,1994-10-01,6.4,491
tt3399024,Samba,Drama,20000000.0,151530.0,2014-10-15,6.7,17923
tt1661820,Cut Bank,Thriller,5000000.0,,2014-09-10,6.1,14702
tt1272051,Белка и Стрелка. Звёздные собаки,Family,25000000.0,6500000.0,2010-03-18,5.0,1634
tt2876428,"Guten Tag, Ramón",Drama,4000000.0,,2013-10-18,7.6,3142
tt0086050,One Dark Night,Horror,978000.0,,1983-02-01,5.5,4452
tt0080465,Borderline,Crime,8500000.0,,1980-10-31,6.0,2737
tt1964418,Tomorrowland,Adventure,190000000.0,209154322.0,2015-05-19,6.4,199357
tt0460557,Saippuaprinssi,,1300000.0,,2006-02-10,5.3,703
tt2523600,Viva la libertà,Drama,5000000.0,48125.0,2013-02-13,6.9,4792
tt2936180,Loin des hommes,Drama,7700000.0,,2014-08-30,7.2,9478
tt0144555,Premutos - Der gefallene Engel,Horror,150000.0,,1997-01-01,5.5,1940
tt3450650,Paul Blart: Mall Cop 2,Action,38000000.0,107597242.0,2015-04-16,4.5,44789
tt2137351,The Bitter Buddha,Documentary,250000.0,,2012-06-15,7.1,319
tt2495104,Parts Per Billion,Science Fiction,500000.0,15000000.0,2014-03-25,4.3,2269
tt3218580,Alléluia,Horror,3673315.0,,2014-05-14,6.2,3633
tt2369600,Muffin Top: A Love Story,Romance,1100000.0,,2014-10-18,4.6,777
tt1659216,Spiders,Science Fiction,7000000.0,,2013-02-08,3.4,5036
tt3600950,Белка и Стрелка: Лунные приключения,Adventure,6000000.0,,2014-02-06,3.8,514
tt1552224,Outcast,Action,25000000.0,,2014-09-26,4.6,14942
tt3541262,명량,Adventure,9500000.0,112156811.0,2014-07-30,7.1,14065
tt3528666,The Marine 4: Moving Target,Thriller,1950000.0,,2015-04-10,5.2,4067
tt2726560,The Longest Ride,Drama,34000000.0,63013281.0,2015-04-09,7.0,94420
tt0086405,Table For Five,,8000000.0,2439705.0,1983-02-18,6.1,919
tt2361700,Antarctica: A Year on Ice,Drama,1000000.0,,2013-09-05,7.6,3884
tt1655441,The Age of Adaline,Fantasy,25000000.0,65663276.0,2015-04-16,7.2,228119
tt2387513,Libertador,Drama,50000000.0,,2013-09-09,6.7,5811
tt1772288,Danny Collins,Comedy,10000000.0,10835752.0,2015-03-19,7.0,34902
tt1229236,Downstream,Science Fiction,1000000.0,,2010-02-24,3.6,1050
tt0069001,Night Call Nurses,Comedy,75000.0,,1972-06-01,4.5,547
tt4270516,Grandma,Comedy,600000.0,7087452.0,2015-06-04,6.7,17968
tt0950500,เปนชู้กับผี,Drama,2000000.0,,2006-11-02,6.8,1055
tt1777595,50 to 1,Comedy,10000000.0,1064454.0,2014-03-21,6.4,2494
tt2534660,Risttuules,History,650000.0,,2014-03-28,7.5,1786
tt3202120,Barbecue,Comedy,6000000.0,14348529.0,2014-04-30,6.1,3488
tt0047559,Target Earth,Science Fiction,100000.0,,1954-11-07,5.5,1738
tt1434435,Mother's Day,Crime,11000000.0,,2010-09-23,6.2,19423
tt0104225,Falling From Grace,Drama,3.0,232.0,1992-02-21,5.6,763
tt0105719,The Vagrant,Comedy,9500000.0,,1992-05-15,5.8,2378
tt2126355,San Andreas,Action,110000000.0,470490832.0,2015-05-27,6.1,275207
tt0053850,Gangster Story,Drama,75000.0,,1959-12-01,4.7,671
tt2043979,Róża,Drama,1365068.0,,2011-06-09,7.6,4226
tt3148834,The House of Magic,Family,34000000.0,,2013-12-24,6.2,7989
tt2371486,회사원,Drama,3500000.0,7339398.0,2012-10-11,6.6,7009
tt2180333,Crowsnest,,1200000.0,,2012-01-01,3.9,1896
tt3612032,Wrong Turn 6: Last Resort,Horror,1200000.0,,2014-08-22,4.1,19880
tt3547740,La Famille Bélier,Comedy,11000000.0,,2014-12-17,7.3,31347
tt2679042,Hitman: Agent 47,Action,35000000.0,81967450.0,2015-08-20,5.7,101191
tt1935193,Doug Stanhope: Oslo - Burning the Bridge to Nowhere,Comedy,10000.0,,2011-05-03,7.3,527
tt2307002,One Eyed Girl,Drama,1000000.0,,2014-10-24,5.2,5819
tt2210834,Jimmy P.,Drama,10000000.0,30283.0,2013-09-11,6.1,3264
tt3623726,Ricki and the Flash,Comedy,18000000.0,41325328.0,2015-07-10,6.0,25903
tt2538128,100 Degrees Below Zero,Action,500000.0,,2013-03-29,2.5,2685
tt1707818,Ethos,Documentary,500000.0,,2011-01-01,7.4,1282
tt1495776,Germ,Horror,500000.0,,2013-03-12,3.6,902
tt1584943,Off World,Science Fiction,750000.0,,2013-01-15,3.7,1166
tt1488594,Shuffle,Thriller,500000.0,,2012-03-20,6.5,1974
tt3767372,Piku,Drama,5500000.0,22159216.0,2015-05-08,7.6,36722
tt0130508,Black Angel,Drama,25000.0,,1980-05-21,6.5,786
tt3672640,Luokkakokous,Comedy,1432960.0,,2015-02-25,5.1,2830
tt2848292,Pitch Perfect 2,Comedy,29000000.0,287506194.0,2015-05-07,6.4,180110
tt0066923,L'uomo più velenoso del cobra,Crime,80000.0,,1971-08-05,4.9,170
tt2402927,Carol,Romance,11800000.0,40272135.0,2015-11-20,7.3,153464
tt2395228,The King of Arcades,Documentary,175000.0,,2014-06-17,6.4,643
tt3488328,Pound of Flesh,Action,7500000.0,,2015-05-07,5.1,7498
tt2325977,Strangerland,Drama,10000000.0,17472.0,2015-07-01,5.2,10540
tt3036548,Reminiscence,Horror,500000.0,,2014-10-14,3.1,1623
tt1043844,Eyeborgs,Action,3700000.0,,2009-04-29,4.9,2346
tt3464902,The Lobster,Thriller,4000000.0,15656193.0,2015-10-08,7.1,332936
tt1881002,Maggie,Horror,4000000.0,187112.0,2015-05-08,5.6,48828
tt0078398,"Ilsa, the Tigress of Siberia",Horror,237000.0,,1977-09-29,4.7,2234
tt2967224,Hot Pursuit,Action,35000000.0,51680201.0,2015-05-08,5.2,57813
tt2403021,The Green Inferno,Action,5000000.0,6833445.0,2014-09-04,5.4,54639
tt2547942,Starship: Rising,Action,3000000.0,,2014-08-08,2.3,958
tt0416292,Voditel dlya Very,Drama,3300000.0,2011837.0,2004-07-27,7.1,2083
tt0972546,Blackbird,Drama,475000.0,,2007-03-12,6.3,314
tt1224449,Плюс один,Drama,336029.0,927277.0,2008-08-21,6.6,576
tt1217565,День радио,Comedy,4000000.0,,2008-03-08,7.3,4157
tt3659388,The Martian,Drama,108000000.0,630161890.0,2015-09-30,8.0,1008717
tt3472226,Kung Fury,Action,630019.0,,2015-05-22,7.9,65003
tt3678782,बदलापुर,Crime,3700000.0,11480000.0,2015-02-20,7.4,28649
tt3312830,Youth,Comedy,13360000.0,2000000.0,2015-05-20,7.3,88263
tt1324059,Wake Up Sid,Drama,3000000.0,11000000.0,2009-10-02,7.6,37177
tt0323013,Lakshya,Action,483719.0,,2004-06-18,7.8,28006
tt0114234,Rangeela,Drama,2800000.0,14000000.0,1995-01-01,7.4,11126
tt3247714,Survivor,Thriller,20000000.0,,2015-05-21,5.7,37491
tt0490210,Sarkar Raj,Action,820000.0,,2008-06-06,6.7,8130
tt0432047,Sarkar,Crime,1900000.0,5900000.0,2005-07-01,7.6,18751
tt3242756,The Redwood Massacre,Fantasy,156660.0,,2014-09-28,3.2,2537
tt3079380,Spy,Action,65000000.0,235666219.0,2015-05-06,7.0,273770
tt0823671,Tinker Bell,Animation,48000000.0,,2008-10-27,6.7,19243
tt3152624,Trainwreck,Comedy,35000000.0,140795793.0,2015-07-17,6.2,147008
tt0091671,From a Whisper to a Scream,Comedy,1100000.0,1400000.0,1987-09-25,5.7,3390
tt0889222,Si le vent soulève les sables,Drama,5000000.0,,2007-05-02,7.3,568
tt0085204,BMX Bandits,Adventure,980385.0,,1983-12-29,5.5,6647
tt1243974,Aloha,Drama,37000000.0,26250020.0,2015-05-27,5.4,77705
tt0064091,Bitka na Neretvi,Drama,12000000.0,,1969-10-07,7.0,4434
tt2456720,Tutto tutto niente niente,Comedy,5579750.0,8927600.0,2012-11-30,5.2,1297
tt1808015,Che bella giornata,Comedy,6000000.0,,2011-01-05,6.3,7055
tt0459516,புதுப்பேட்டை,,4000000.0,,2006-05-26,8.4,9635
tt2182972,Song One,Drama,6000000.0,32251.0,2014-01-20,5.8,10640
tt1579232,Freerunner,Action,5000000.0,,2011-09-14,3.5,5381
tt2766268,El Inventor de Juegos,Adventure,6000000.0,,2014-07-03,5.6,1544
tt3672840,天將雄師,Action,65000000.0,121545703.0,2015-02-19,5.9,22472
tt1740710,Mere Brother Ki Dulhan,Drama,5510000.0,18050000.0,2011-09-09,5.9,11157
tt1674771,Entourage,Comedy,30000000.0,49263404.0,2015-06-03,6.5,85673
tt2584018,Freedom,Drama,14500000.0,,2014-08-21,6.3,2587
tt2902898,Ashens and the Quest for the Gamechild,Comedy,123690.0,,2013-08-08,6.0,1738
tt1757831,Paranormal Whacktivity,Comedy,3600000.0,,2013-07-24,2.5,1495
tt2933544,5 Flights Up,Drama,6000000.0,1020921.0,2014-09-05,6.2,11896
tt2096673,Inside Out,Drama,175000000.0,857611174.0,2015-06-09,8.1,912068
tt1694542,Tanu Weds Manu,Drama,400000.0,252000.0,2011-03-25,6.8,17930
tt0476958,Amusement,Horror,6000000.0,,2008-10-09,4.9,12863
tt2649128,Метро,Action,13000000.0,,2013-02-21,6.4,8477
